FID,siteId,uwwCode,repCode,uwwName,uwwState,uwwE-PRTRCode,uwwCollectingSystem,uwwNUTS,uwwLoadEnteringUWWTP,uwwCapacity,uwwPrimaryTreatment,uwwSecondaryTreatment,uwwNRemoval,uwwPRemoval,uwwUV,uwwChlorination,uwwOzonation,uwwSandFiltration,uwwMicroFiltration,uwwSpecification,uwwBOD5Perf,uwwCODPerf,uwwTSSPerf,uwwNTotPerf,uwwPTotPerf,uwwOtherPerf,uwwBadPerfDesign,uwwLatitude,uwwLongitude,the_geom,uwwBODIncomingMeasured,uwwCODIncomingMeasured,uwwNIncomingMeasured,uwwPIncomingMeasured,uwwBODDischargeMeasured,uwwCODDischargeMeasured,uwwNDischargeMeasured,uwwPDischargeMeasured,uwwWasteWaterTreated,uwwMethodWasteWaterTreated,uwwRemarks,uwwDateClosing,uwwAccidents,uwwBadPerformance,uwwBODDischargeCalculated,uwwBODDischargeEstimated,uwwBODIncomingCalculated,uwwBODIncomingEstimated,uwwCODDischargeCalculated,uwwCODDischargeEstimated,uwwCODIncomingCalculated,uwwCODIncomingEstimated,uwwHistorie,uwwInformation,uwwNDischargeCalculated,uwwNDischargeEstimated,uwwNIncomingCalculated,uwwNIncomingEstimated,uwwPDischargeCalculated,uwwPDischargeEstimated,uwwPIncomingCalculated,uwwPIncomingEstimated,uwwOther,uwwTreatmentType,uwwTreatmentTypeRequired,uwwTreatmentMet,uwwPerformanceMet,uwwCompliance,repReportedPerdiod,uwwBeginLife,uwwEndLife
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2056,2018_uww_UKENNE_YW_TP000125,UKENNE_YW_TP000125,UK,SKIPTON   STW,1,,ISCON,UKE22,19421,19957,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.94071939,-2.02100213,POINT (-2.021002126 53.94071942525226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2055,2018_uww_UKSC_TP00081,UKSC_TP00081,UK,FORTH S.T.W.,1,,ISCON,UKM95,2392,3500,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.76154,-3.67941,POINT (-3.679410000000002 55.761540032895105),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2054,2018_uww_UKSC_TP00082,UKSC_TP00082,UK,FRASERBURGH WWTW- ABERDEEN PFI,1,,ISCON,UKM50,26113,96667,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,0,57.69087,-2.04895,POINT (-2.0489499999999996 57.69087003009401),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2053,2018_uww_UKENMI_ST_TP000087,UKENMI_ST_TP000087,UK,ELLESMERE WHARF MEADOW STW,1,,ISCON,UKG22,3623,6091,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.90140395,-2.89717843,POINT (-2.8971784320000005 52.901403986447306),,,,,,,,,,,Resident Population reduced,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2052,2018_uww_UKENMI_ST_TP000088,UKENMI_ST_TP000088,UK,ENDON STW,1,,ISCON,UKG24,3492,4500,1,1,0,0,0,0,0,0,0,Chemical Dosing (iron),P,P,NR,NR,NR,,,53.08436002,-2.09447773,POINT (-2.094477733 53.08436005624556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2051,2018_uww_UKENMI_ST_TP000089,UKENMI_ST_TP000089,UK,EPWORTH STW,1,,ISCON,UKE13,6790,7500,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.5502834,-0.85469955,POINT (-0.8546995449999999 53.550283435714945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2050,2018_uww_UKENSW_WXW_TP000037,UKENSW_WXW_TP000037,UK,GLASTONBURY STW,1,,ISCON,UKK23,27004,43033,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.14065058,-2.73576497,POINT (-2.735764971 51.14065061818592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-204f,2018_uww_UKENSW_SWS_TP000075,UKENSW_SWS_TP000075,UK,TORQUAY/ PAIGNTON/ BRIXHAM  ) STW,1,,ISCON,UKK42,171955,194378,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,50.39620827,-3.5532056,POINT (-3.5532056 50.396208308803644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-204e,2018_uww_UKENSW_WXW_TP000038,UKENSW_WXW_TP000038,UK,BOURNEMOUTH (HOLDENHURST) STW,1,,ISCON,UKK21,179225,187143,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,50.75491231,-1.81637689,POINT (-1.8163768910000002 50.754912348515106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-204d,2018_uww_UKENSW_WXW_TP000039,UKENSW_WXW_TP000039,UK,HURDCOTT STW,1,,ISCON,UKK15,3427,4283,1,1,0,0,0,0,0,1,0,P removal (non-UWWTD),P,P,NR,NR,NR,,,51.10309042,-1.76301528,POINT (-1.763015283 51.10309045821884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-204c,2018_uww_UKENAN_AW_TP000195,UKENAN_AW_TP000195,UK,NEWPORT STW,1,,ISCON,UKH35,2770,3127,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.98764308,0.21727318,POINT (0.217273178 51.987643117396686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-204b,2018_uww_UKENAN_AW_TP000196,UKENAN_AW_TP000196,UK,NEW HOLLAND,1,,ISCON,UKE13,5384,5734,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.70099684,-0.37029367,POINT (-0.370293667 53.70099687553828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-204a,2018_uww_UKENAN_AW_TP000197,UKENAN_AW_TP000197,UK,NORTH HYKEHAM STW,1,,ISCON,UKF30,19903,21982,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,53.18273724,-0.56653581,POINT (-0.566535809 53.18273727613552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2049,2018_uww_UKENSW_SWS_TP000076,UKENSW_SWS_TP000076,UK,TORPOINT STW,1,,ISCON,UKK30,8304,16052,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,50.36622537,-4.22966874,POINT (-4.22966874 50.366225408826985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2048,2018_uww_UKENAN_AW_TP000150,UKENAN_AW_TP000150,UK,KEELBY STW,1,,ISCON,UKF30,2132,3222,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.57125131,-0.2363297,POINT (-0.236329698 53.57125134569054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2047,2018_uww_UKENNW_UU_TP000015,UKENNW_UU_TP000015,UK,BILLINGE SOUTH STW,1,,ISCON,UKD71,6162,6565,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.48573655,-2.7191254,POINT (-2.7191254030000005 53.4857365857899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2046,2018_uww_UKENNW_UU_TP000016,UKENNW_UU_TP000016,UK,BILLINGTON STW,1,,ISCON,UKD45,7065,7313,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.8211927,-2.43516321,POINT (-2.435163207000001 53.82119273539562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2045,2018_uww_UKSC_TP00131,UKSC_TP00131,UK,MAYBOLE S.T.W.,1,,ISCON,UKM94,4885,6300,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.34346,-4.66553,POINT (-4.66553 55.34346003346353),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2044,2018_uww_UKSC_TP00132,UKSC_TP00132,UK,MEADOWHEAD W.W.T. SERVICE,1,,ISCON,UKM93,332371,470250,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.58788,-4.63858,POINT (-4.63858 55.58788003313307),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2043,2018_uww_UKENMI_ST_TP000133,UKENMI_ST_TP000133,UK,LLANIDLOES STW,1,,ISCON,UKL24,3535,3535,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.45600043,-3.50208543,POINT (-3.5020854275169 52.45600047177337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2042,2018_uww_UKENMI_ST_TP000135,UKENMI_ST_TP000135,UK,LONG MARSTON STW,1,,ISCON,UKG13,2213,3000,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,52.13682689,-1.76663495,POINT (-1.766634949 52.13682692724846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2041,2018_uww_UKENSW_WXW_TP000040,UKENSW_WXW_TP000040,UK,ILCHESTER STW,1,,ISCON,UKK23,2551,2659,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.00120531,-2.69043152,POINT (-2.6904315220000004 51.00120534830716),,,,,,,,,,,Allowance for MoD properties of 230 PE increase added 2016 onwards,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2040,2018_uww_UKENSW_WXW_TP000041,UKENSW_WXW_TP000041,UK,ILMINSTER STW,1,,ISCON,UKK23,8462,8462,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,50.94300867,-2.91502941,POINT (-2.915029411 50.943008708357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-203f,2018_uww_UKENSW_WXW_TP000042,UKENSW_WXW_TP000042,UK,KEEVIL STW,1,,ISCON,UKK15,3500,8345,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.33131926,-2.10258816,POINT (-2.1025881629999996 51.331319298016155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-203e,2018_uww_UKENAN_AW_TP000199,UKENAN_AW_TP000199,UK,NORTH WALSHAM STW,1,,ISCON,UKH16,12884,29693,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.82530445,1.40672718,POINT (1.406727182 52.82530448653009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-203d,2018_uww_UKENAN_AW_TP000200,UKENAN_AW_TP000200,UK,NORWICH   STW,1,,ISCON,UKH17,293988,450000,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.61670235,1.36426613,POINT (1.364266127 52.61670238675362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-203c,2018_uww_UKENAN_AW_TP000201,UKENAN_AW_TP000201,UK,OAKHAM STW,1,,ISCON,UKF22,11641,11877,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.66892307,-0.70915486,POINT (-0.709154856 52.66892310669814),,,,,,,,,,,increase in domestic pe,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-203b,2018_uww_UKENNW_UU_TP000017,UKENNW_UU_TP000017,UK,BIRKENHEAD AND WALLASEY   STW,1,,ISCON,UKD74,182337,182337,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.39796474,-3.0103134,POINT (-3.010313402 53.39796477589105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-203a,2018_uww_UKENNW_UU_TP000018,UKENNW_UU_TP000018,UK,BLACKBURN STW,1,,ISCON,UKD45,294983,368722,1,1,0,0,1,0,0,0,0,UV Treatment & Tertiary biological aerated flooded filter (BAFF),P,P,NR,NR,NR,,,53.7595452,-2.60108605,POINT (-2.601086053 53.75954523546896),,,,,,,,,,,Large increase in trade effluent,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,0,0,NC,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2039,2018_uww_UKENNW_UU_TP000019,UKENNW_UU_TP000019,UK,BOLTON STW,1,,ISCON,UKD36,396367,396367,1,1,0,1,0,0,0,0,0,Ferric dosing,P,P,NR,NR,P,,,53.53833716,-2.35531734,POINT (-2.3553173409999997 53.538337195728865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2038,2018_uww_UKENAN_AW_TP000151,UKENAN_AW_TP000151,UK,KESSINGLAND STW,1,,ISCON,UKH14,7759,14040,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.41032609,1.72227205,POINT (1.7222720470000001 52.41032612696978),,,,,,,,,,,Reduction in domestic and holiday pe,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2037,2018_uww_UKENAN_AW_TP000152,UKENAN_AW_TP000152,UK,KIBWORTH STW,1,,ISCON,UKF22,5297,5372,1,1,0,0,0,0,0,0,0,HSAF,P,P,NR,NR,NR,,,52.53521619,-0.98183531,POINT (-0.9818353139999999 52.53521622683958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2036,2018_uww_UKENNE_YW_TP000126,UKENNE_YW_TP000126,UK,SOUTH ELMSALL STW,1,,ISCON,UKE45,35138,35138,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.59175667,-1.27283549,POINT (-1.272835487 53.59175670566658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2035,2018_uww_UKENMI_ST_TP000136,UKENMI_ST_TP000136,UK,LONG WHATTON STW,1,,ISCON,UKF22,2533,6000,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.8052978,-1.2719269,POINT (-1.271926901 52.80529783655175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2034,2018_uww_UKENMI_ST_TP000137,UKENMI_ST_TP000137,UK,LOUGHBOROUGH STW,1,,ISCON,UKF22,75001,80000,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.78668012,-1.21411279,POINT (-1.2141127909999998 52.78668015657184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2033,2018_uww_UKENMI_ST_TP000138,UKENMI_ST_TP000138,UK,LOWER GORNAL STW,1,,ISCON,UKG36,36187,40000,1,1,0,1,0,0,0,0,1,,P,P,NR,NR,P,,,52.51599334,-2.14585789,POINT (-2.1458578860000004 52.515993376859726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2032,2018_uww_UKENSW_WXW_TP000043,UKENSW_WXW_TP000043,UK,KEYNSHAM STW,1,,ISCON,UKK12,18509,23417,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.41686425,-2.48385156,POINT (-2.483851555 51.416864287938466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2031,2018_uww_UKENNE_YW_TP000128,UKENNE_YW_TP000128,UK,STAVELEY STW,1,,ISCON,UKF12,31494,31494,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.28506955,-1.33579928,POINT (-1.335799278 53.285069586019915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2030,2018_uww_UKENNE_YW_TP000129,UKENNE_YW_TP000129,UK,STOCKLEY STW,1,,ISCON,UKF12,2580,2580,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.20663561,-1.31111015,POINT (-1.311110152 53.20663564610863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-202f,2018_uww_UKSC_TP00083,UKSC_TP00083,UK,GALASHIELS WWTW,1,,ISCON,UKM91,30714,27000,1,1,0,1,0,0,0,0,0,Lagoons,P,P,NR,NR,P,,0,55.60661,-2.77468,POINT (-2.77468 55.606610033107515),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-202e,2018_uww_UKENSW_WXW_TP000044,UKENSW_WXW_TP000044,UK,CLEVEDON / NAILSEA / YATTON   STW,1,,ISCON,UKK12,55069,64593,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,51.40934729,-2.87945139,POINT (-2.879451394 51.409347327945326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-202d,2018_uww_UKENSW_WXW_TP000045,UKENSW_WXW_TP000045,UK,BOURNEMOUTH (KINSON) STW,1,,ISCON,UKK21,44970,44970,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,50.76740734,-1.88254867,POINT (-1.882548674 50.76740737850474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-202c,2018_uww_UKENAN_AW_TP000202,UKENAN_AW_TP000202,UK,ODELL STW,1,,ISCON,UKH24,3615,4950,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.21476494,-0.56748238,POINT (-0.56748238 52.21476497716996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-202b,2018_uww_UKENAN_AW_TP000203,UKENAN_AW_TP000203,UK,OLD BUCKENHAM STW,1,,ISCON,UKH17,2418,2913,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.47391097,1.03449457,POINT (1.0344945649999997 52.47391100690371),,,,,,,,,,,Reduction in domestic pe,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-202a,2018_uww_UKENAN_AW_TP000204,UKENAN_AW_TP000204,UK,OLD LEAKE-SKIPMARSH LANE STW,1,,ISCON,UKF30,2497,2597,1,1,0,0,0,0,0,0,0,Biofiltration,P,P,NR,NR,NR,,,53.03079574,0.06990106,POINT (0.069901055 53.03079577630502),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2029,2018_uww_UKENNW_UU_TP000020,UKENNW_UU_TP000020,UK,BOWDEN STW,1,,ISCON,UKD34,7664,7673,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.36667668,-2.37793117,POINT (-2.377931174000001 53.36667671592691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2028,2018_uww_UKENNW_UU_TP000021,UKENNW_UU_TP000021,UK,BRAMPTON   STW,1,,ISCON,UKD12,5470,5470,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.94105199,-2.76953542,POINT (-2.7695354210000005 54.94105202399592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2027,2018_uww_UKENNW_UU_TP000022,UKENNW_UU_TP000022,UK,BRAYSTONES   STW,1,,ISCON,UKD11,10787,11011,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.43164814,-3.5310384,POINT (-3.531038404 54.431648174648046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2026,2018_uww_UKSC_TP00134,UKSC_TP00134,UK,MINTLAW WWTP,1,,ISCON,UKM50,3476,6300,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,57.51415,-2.00003,POINT (-2.0000300000000006 57.514150030361456),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-2025,2018_uww_UKSC_TP00135,UKSC_TP00135,UK,MOFFAT S.T.W.,1,,ISCON,UKM92,3160,5000,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.32532,-3.43408,POINT (-3.4340800000000002 55.32532003348782),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
